VEHICLE_LOCATION_ID,CALENDAR_ID,PROPERTY_TAG,TRANSIT_DIVISION_ID,MESSAGE_TIMESTAMP,LATITUDE,LONGITUDE,ODOMETER,SPEED,ADHERENCE_SECONDS,HEADING,VALIDITY,ADHERENCE_AT_TIME_POINT,TIME_TO_TIME_POINT,BLOCK_ABBR,BLOCK_STOP_ORDER,OVERLOAD_ID,ADHERENCE_AT_TIME_POINT_SECS,CSLID
9654647754,120210203,8026,1,2021-02-03 20:04:25.493,535704800,-1134519200,3040,NULL,-120,NULL,244,-1,86,1208,96,0,-50,NULL
9654647755,120210203,8026,1,2021-02-03 20:04:40.677,535704900,-1134525900,3044,NULL,-120,NULL,244,-1,71,1208,96,0,-50,NULL
9654647756,120210203,8026,1,2021-02-03 20:04:55.907,535705000,-1134545500,3056,NULL,-120,NULL,244,-1,56,1208,96,0,-50,NULL
9654647757,120210203,8026,1,2021-02-03 20:05:11.117,535705000,-1134546500,3057,NULL,-120,NULL,244,-1,40,1208,96,0,-50,NULL
9654647758,120210203,8026,1,2021-02-03 20:05:26.340,535705300,-1134572300,3075,NULL,-120,NULL,244,-1,25,1208,96,0,-50,NULL
9654647759,120210203,8026,1,2021-02-03 20:05:41.587,535705200,-1134605100,3096,NULL,-60,NULL,244,-1,10,1208,96,0,-50,NULL
9654647760,120210203,8026,1,2021-02-03 20:05:56.793,535708200,-1134601600,3106,NULL,0,NULL,244,3,607,1208,108,0,180,NULL
9654647761,120210203,8026,1,2021-02-03 20:06:11.957,535710400,-1134590400,3114,NULL,0,NULL,244,3,592,1208,108,0,180,NULL
9654647762,120210203,8026,1,2021-02-03 20:06:27.183,535709200,-1134607900,3125,NULL,0,NULL,244,3,576,1208,108,0,180,NULL
9654647763,120210203,8026,1,2021-02-03 20:06:42.420,535709200,-1134608300,3125,NULL,0,NULL,244,3,561,1208,108,0,180,NULL
9654647764,120210203,8026,1,2021-02-03 20:06:57.617,535705900,-1134610400,3128,NULL,0,NULL,244,3,546,1208,108,0,180,NULL
9654647765,120210203,8026,1,2021-02-03 20:07:12.807,535705300,-1134610800,3130,NULL,0,NULL,244,3,531,1208,108,0,180,NULL
9654647766,120210203,8026,1,2021-02-03 20:07:28.030,535704800,-1134634800,3146,NULL,0,NULL,244,3,515,1208,108,0,180,NULL
9654647767,120210203,8026,1,2021-02-03 20:07:43.230,535705300,-1134664900,3165,NULL,60,NULL,244,3,500,1208,108,0,180,NULL
9654647768,120210203,8026,1,2021-02-03 20:07:58.440,535708300,-1134672200,3173,NULL,60,NULL,244,3,485,1208,108,0,180,NULL
9654647769,120210203,8026,1,2021-02-03 20:08:13.670,535708300,-1134672100,3173,NULL,60,NULL,244,3,470,1208,108,0,180,NULL
9654647770,120210203,8026,1,2021-02-03 20:08:28.880,535712400,-1134672100,3178,NULL,60,NULL,244,3,455,1208,108,0,180,NULL
9654647771,120210203,8026,1,2021-02-03 20:08:44.087,535733200,-1134672300,3202,NULL,60,NULL,244,3,439,1208,108,0,180,NULL
9654647772,120210203,8026,1,2021-02-03 20:08:59.317,535743400,-1134672000,3212,NULL,60,NULL,244,3,424,1208,108,0,180,NULL
9654647773,120210203,8026,1,2021-02-03 20:09:14.527,535747900,-1134672700,3218,NULL,60,NULL,244,3,409,1208,108,0,180,NULL
9654647774,120210203,8026,1,2021-02-03 20:09:29.723,535765000,-1134673000,3238,NULL,120,NULL,244,3,394,1208,108,0,180,NULL
9654647775,120210203,8026,1,2021-02-03 20:09:44.963,535766900,-1134673000,3239,NULL,60,NULL,244,3,379,1208,108,0,180,NULL
9654647776,120210203,8026,1,2021-02-03 20:10:00.167,535767500,-1134677400,3242,NULL,60,NULL,244,3,363,1208,108,0,180,NULL
9654647777,120210203,8026,1,2021-02-03 20:10:15.383,535768200,-1134688200,3249,NULL,60,NULL,244,3,348,1208,108,0,180,NULL
9654647778,120210203,8026,1,2021-02-03 20:10:30.597,535768100,-1134689100,3249,NULL,60,NULL,244,3,333,1208,108,0,180,NULL
9654647779,120210203,8026,1,2021-02-03 20:10:45.823,535767900,-1134714300,3268,NULL,60,NULL,244,3,318,1208,108,0,180,NULL
9654647780,120210203,8026,1,2021-02-03 20:11:01.020,535767800,-1134751900,3291,NULL,120,NULL,244,3,302,1208,108,0,180,NULL
9654647781,120210203,8026,1,2021-02-03 20:11:16.247,535767800,-1134766300,3300,NULL,120,NULL,244,3,287,1208,108,0,180,NULL
9654647782,120210203,8026,1,2021-02-03 20:11:31.447,535767800,-1134766600,3300,NULL,120,NULL,244,3,272,1208,108,0,180,NULL
9654647783,120210203,8026,1,2021-02-03 20:11:46.623,535767500,-1134783700,3312,NULL,120,NULL,244,3,257,1208,108,0,180,NULL
9654647784,120210203,8026,1,2021-02-03 20:12:01.927,535766700,-1134803800,3326,NULL,120,NULL,244,3,242,1208,108,0,180,NULL
9654647785,120210203,8026,1,2021-02-03 20:12:17.040,535766800,-1134828100,3341,NULL,120,NULL,244,3,226,1208,108,0,180,NULL
9654647786,120210203,8026,1,2021-02-03 20:12:32.280,535766900,-1134859900,3363,NULL,180,NULL,244,3,211,1208,108,0,180,NULL
9654647787,120210203,8026,1,2021-02-03 20:12:47.517,535766800,-1134893300,3386,NULL,180,NULL,244,3,196,1208,108,0,180,NULL
9654647788,120210203,8026,1,2021-02-03 20:13:02.660,535767200,-1134911500,3395,NULL,240,NULL,244,3,181,1208,108,0,180,NULL
9654647789,120210203,8026,1,2021-02-03 20:13:17.880,535767200,-1134911400,3395,NULL,180,NULL,244,3,166,1208,108,0,180,NULL
9654647790,120210203,8026,1,2021-02-03 20:13:33.107,535767400,-1134917400,3400,NULL,180,NULL,244,3,150,1208,108,0,180,NULL
9654647791,120210203,8026,1,2021-02-03 20:13:48.337,535767600,-1134919100,3402,NULL,180,NULL,244,3,135,1208,108,0,180,NULL
9654647800,120210203,8026,1,2021-02-03 20:16:05.207,535767900,-1134936100,3415,NULL,60,NULL,244,2,151,1208,112,0,105,NULL
9654647801,120210203,8026,1,2021-02-03 20:16:20.403,535768000,-1134961500,3432,NULL,60,NULL,244,2,136,1208,112,0,105,NULL
9654647802,120210203,8026,1,2021-02-03 20:16:35.663,535768100,-1134978600,3442,NULL,60,NULL,244,2,121,1208,112,0,105,NULL
9654647803,120210203,8026,1,2021-02-03 20:16:50.843,535768000,-1134985100,3447,NULL,60,NULL,244,2,106,1208,112,0,105,NULL
9654647804,120210203,8026,1,2021-02-03 20:17:06.060,535767900,-1135009600,3463,NULL,60,NULL,244,2,90,1208,112,0,105,NULL
9654647805,120210203,8026,1,2021-02-03 20:17:21.270,535756800,-1135011100,3476,NULL,60,NULL,244,2,75,1208,112,0,105,NULL
9654647806,120210203,8026,1,2021-02-03 20:17:36.487,535742700,-1135011100,3490,NULL,60,NULL,244,2,60,1208,112,0,105,NULL
9654647807,120210203,8026,1,2021-02-03 20:17:51.693,535726400,-1135011000,3510,NULL,120,NULL,244,2,45,1208,112,0,105,NULL
9654647808,120210203,8026,1,2021-02-03 20:18:06.903,535708800,-1135010900,3529,NULL,120,NULL,244,2,30,1208,112,0,105,NULL
9654647810,120210203,8026,1,2021-02-03 20:18:37.307,535704100,-1135022900,3540,NULL,120,NULL,244,6,284,1208,117,0,340,NULL
9654647811,120210203,8026,1,2021-02-03 20:18:52.540,535704300,-1135026900,3542,NULL,120,NULL,244,6,269,1208,117,0,340,NULL
9654647812,120210203,8026,1,2021-02-03 20:19:07.750,535704300,-1135026900,3542,NULL,60,NULL,244,6,254,1208,117,0,340,NULL
9654647813,120210203,8026,1,2021-02-03 20:19:22.940,535702400,-1135030000,3547,NULL,60,NULL,242,6,239,1208,117,0,340,NULL
9654647814,120210203,8026,1,2021-02-03 20:19:38.167,535683900,-1135030700,3566,NULL,180,NULL,242,6,223,1208,117,0,340,NULL
9654647815,120210203,8026,1,2021-02-03 20:19:53.410,535676300,-1135030900,3574,NULL,180,NULL,242,6,208,1208,117,0,340,NULL
9654647816,120210203,8026,1,2021-02-03 20:20:08.613,535670100,-1135031000,3582,NULL,180,NULL,242,6,193,1208,117,0,340,NULL
9654647817,120210203,8026,1,2021-02-03 20:20:23.773,535666600,-1135031500,3585,NULL,180,NULL,242,6,178,1208,117,0,340,NULL
9654647820,120210203,8026,1,2021-02-03 20:21:09.427,535666200,-1135031600,3587,NULL,120,NULL,242,6,132,1208,117,0,340,NULL
9654647821,120210203,8026,1,2021-02-03 20:21:24.640,535664600,-1135032000,3588,NULL,120,NULL,242,6,117,1208,117,0,340,NULL
9654647822,120210203,8026,1,2021-02-03 20:21:39.827,535648300,-1135035200,3608,NULL,180,NULL,242,6,102,1208,117,0,340,NULL
9654647823,120210203,8026,1,2021-02-03 20:21:55.057,535644500,-1135035500,3611,NULL,180,NULL,242,6,86,1208,117,0,340,NULL
9654647824,120210203,8026,1,2021-02-03 20:22:10.253,535631900,-1135035400,3625,NULL,240,NULL,242,6,71,1208,117,0,340,NULL
9654647825,120210203,8026,1,2021-02-03 20:22:25.473,535608200,-1135032300,3653,NULL,300,NULL,242,6,56,1208,117,0,340,NULL
9654647826,120210203,8026,1,2021-02-03 20:22:40.693,535596000,-1135031800,3664,NULL,360,NULL,242,6,41,1208,117,0,340,NULL
9654647827,120210203,8026,1,2021-02-03 20:22:55.920,535593700,-1135031800,3667,NULL,300,NULL,244,6,26,1208,117,0,340,NULL
9654647828,120210203,8026,1,2021-02-03 20:23:11.137,535589100,-1135031000,3674,NULL,360,NULL,242,6,10,1208,117,0,340,NULL
9654647829,120210203,8026,1,2021-02-03 20:23:26.350,535585900,-1135021500,3682,NULL,360,NULL,242,0,1910,1208,128,0,13,NULL
9654647830,120210203,8026,1,2021-02-03 20:23:41.537,535584300,-1135019100,3683,NULL,300,NULL,242,0,1895,1208,128,0,13,NULL
9654647831,120210203,8026,1,2021-02-03 20:23:56.780,535581500,-1135013300,3688,NULL,300,NULL,242,0,1880,1208,128,0,13,NULL
9654647832,120210203,8026,1,2021-02-03 20:24:11.957,535583300,-1135009900,3691,NULL,300,NULL,242,0,1865,1208,128,0,13,NULL
9654647872,120210203,8026,1,2021-02-03 20:34:20.567,535583400,-1135009900,3691,NULL,0,NULL,242,0,1256,1208,128,0,13,NULL
9654647873,120210203,8026,1,2021-02-03 20:34:35.803,535585900,-1135009700,3695,NULL,0,NULL,242,0,1241,1208,128,0,13,NULL
9654647917,120210203,8026,1,2021-02-03 20:45:45.257,535585900,-1135009800,3695,NULL,0,NULL,244,0,571,1208,128,0,13,NULL
9654647918,120210203,8026,1,2021-02-03 20:46:00.397,535587000,-1135010300,3695,NULL,0,NULL,244,0,556,1208,128,0,13,NULL
9654647922,120210203,8026,1,2021-02-03 20:47:01.180,535587700,-1135010500,3696,NULL,-60,NULL,244,0,495,1208,128,0,13,NULL
9654647923,120210203,8026,1,2021-02-03 20:47:16.390,535590200,-1135017300,3703,NULL,-60,NULL,244,0,480,1208,128,0,13,NULL
9654647924,120210203,8026,1,2021-02-03 20:47:31.597,535590200,-1135024900,3706,NULL,-60,NULL,244,0,465,1208,128,0,13,NULL
9654647931,120210203,8026,1,2021-02-03 20:49:18.080,535590100,-1135025500,3707,NULL,-180,NULL,244,0,358,1208,128,0,13,NULL
9654647932,120210203,8026,1,2021-02-03 20:49:33.327,535591800,-1135044000,3722,NULL,-180,NULL,244,0,343,1208,128,0,13,NULL
9654647933,120210203,8026,1,2021-02-03 20:49:48.520,535598400,-1135058100,3732,NULL,-180,NULL,244,0,328,1208,128,0,13,NULL
9654647934,120210203,8026,1,2021-02-03 20:50:03.717,535600200,-1135062400,3736,NULL,-180,NULL,244,0,313,1208,128,0,13,NULL
9654647935,120210203,8026,1,2021-02-03 20:50:18.930,535611200,-1135088400,3757,NULL,-120,NULL,244,0,298,1208,128,0,13,NULL
9654647936,120210203,8026,1,2021-02-03 20:50:34.170,535613300,-1135092900,3761,NULL,-180,NULL,244,0,282,1208,128,0,13,NULL
9654647937,120210203,8026,1,2021-02-03 20:50:49.363,535618500,-1135104300,3772,NULL,-120,NULL,244,0,267,1208,128,0,13,NULL
9654647938,120210203,8026,1,2021-02-03 20:51:04.560,535622900,-1135115200,3778,NULL,-120,NULL,244,0,252,1208,128,0,13,NULL
9654647939,120210203,8026,1,2021-02-03 20:51:19.813,535624100,-1135118100,3783,NULL,-180,NULL,244,0,237,1208,128,0,13,NULL
9654647940,120210203,8026,1,2021-02-03 20:51:34.977,535627700,-1135126800,3791,NULL,-180,NULL,244,0,222,1208,128,0,13,NULL
9654647941,120210203,8026,1,2021-02-03 20:51:50.200,535638000,-1135151100,3810,NULL,-120,NULL,244,0,206,1208,128,0,13,NULL
9654647942,120210203,8026,1,2021-02-03 20:52:05.457,535649500,-1135178200,3833,NULL,-120,NULL,244,0,191,1208,128,0,13,NULL
9654647943,120210203,8026,1,2021-02-03 20:52:20.717,535659200,-1135200900,3851,NULL,-120,NULL,244,0,176,1208,128,0,13,NULL
9654647944,120210203,8026,1,2021-02-03 20:52:35.927,535660100,-1135202800,3852,NULL,-120,NULL,244,0,161,1208,128,0,13,NULL
9654647945,120210203,8026,1,2021-02-03 20:52:51.213,535668200,-1135222200,3868,NULL,-60,NULL,244,0,145,1208,128,0,13,NULL
9654647946,120210203,8026,1,2021-02-03 20:53:06.443,535678100,-1135245600,3888,NULL,-60,NULL,244,0,130,1208,128,0,13,NULL
9654647947,120210203,8026,1,2021-02-03 20:53:21.753,535682200,-1135254900,3894,NULL,-60,NULL,244,0,115,1208,128,0,13,NULL
9654647948,120210203,8026,1,2021-02-03 20:53:37.003,535686600,-1135265400,3902,NULL,-60,NULL,244,0,99,1208,128,0,13,NULL
9654647949,120210203,8026,1,2021-02-03 20:53:52.180,535688700,-1135270500,3907,NULL,-60,NULL,244,0,84,1208,128,0,13,NULL
9654647950,120210203,8026,1,2021-02-03 20:54:07.407,535691300,-1135276700,3913,NULL,-60,NULL,244,0,69,1208,128,0,13,NULL
9654647951,120210203,8026,1,2021-02-03 20:54:22.617,535702400,-1135302300,3934,NULL,-60,NULL,244,0,54,1208,128,0,13,NULL
9654647952,120210203,8026,1,2021-02-03 20:54:37.823,535704600,-1135332400,3955,NULL,0,NULL,244,0,39,1208,128,0,13,NULL
9654647955,120210203,8026,1,2021-02-03 20:55:23.447,535704100,-1135381400,3986,NULL,0,NULL,244,0,379,1208,135,0,28,NULL
9654647956,120210203,8026,1,2021-02-03 20:55:38.643,535704200,-1135407800,4004,NULL,0,NULL,244,0,364,1208,135,0,28,NULL
9654647957,120210203,8026,1,2021-02-03 20:55:53.867,535707600,-1135411800,4008,NULL,0,NULL,244,0,349,1208,135,0,28,NULL
9654647958,120210203,8026,1,2021-02-03 20:56:09.077,535708300,-1135411800,4010,NULL,0,NULL,244,0,333,1208,135,0,28,NULL
9654647959,120210203,8026,1,2021-02-03 20:56:24.293,535723800,-1135412300,4029,NULL,0,NULL,244,0,318,1208,135,0,28,NULL
9654647960,120210203,8026,1,2021-02-03 20:56:39.507,535744900,-1135412300,4050,NULL,60,NULL,244,0,303,1208,135,0,28,NULL
9654647961,120210203,8026,1,2021-02-03 20:56:54.717,535762500,-1135412300,4070,NULL,60,NULL,244,0,288,1208,135,0,28,NULL
9654647962,120210203,8026,1,2021-02-03 20:57:09.910,535767600,-1135412400,4076,NULL,60,NULL,244,0,273,1208,135,0,28,NULL
9654647963,120210203,8026,1,2021-02-03 20:57:25.137,535781500,-1135412100,4091,NULL,60,NULL,244,0,257,1208,135,0,28,NULL
9654647964,120210203,8026,1,2021-02-03 20:57:40.337,535783700,-1135412200,4094,NULL,60,NULL,244,0,242,1208,135,0,28,NULL
9654647965,120210203,8026,1,2021-02-03 20:57:55.573,535799900,-1135411700,4111,NULL,60,NULL,244,0,227,1208,135,0,28,NULL
9654647966,120210203,8026,1,2021-02-03 20:58:10.767,535804500,-1135411700,4116,NULL,60,NULL,244,0,212,1208,135,0,28,NULL
9654647970,120210203,8026,1,2021-02-03 20:59:11.617,535804900,-1135411700,4116,NULL,0,NULL,244,0,151,1208,135,0,28,NULL
9654647971,120210203,8026,1,2021-02-03 20:59:26.837,535806900,-1135411600,4121,NULL,0,NULL,244,0,136,1208,135,0,28,NULL
9654647972,120210203,8026,1,2021-02-03 20:59:42.120,535823500,-1135411800,4137,NULL,0,NULL,244,0,120,1208,135,0,28,NULL
9654647973,120210203,8026,1,2021-02-03 20:59:57.287,535838900,-1135412100,4155,NULL,60,NULL,244,0,105,1208,135,0,28,NULL
9654647974,120210203,8026,1,2021-02-03 21:00:12.440,535841700,-1135412000,4158,NULL,60,NULL,244,0,90,1208,135,0,28,NULL
9654647975,120210203,8026,1,2021-02-03 21:00:27.667,535844800,-1135411700,4165,NULL,0,NULL,244,0,75,1208,135,0,28,NULL
9654647976,120210203,8026,1,2021-02-03 21:00:42.877,535855100,-1135411600,4174,NULL,0,NULL,244,0,60,1208,135,0,28,NULL
9654647977,120210203,8026,1,2021-02-03 21:00:58.063,535857000,-1135412000,4177,NULL,0,NULL,244,0,44,1208,135,0,28,NULL
9654647978,120210203,8026,1,2021-02-03 21:01:13.287,535871900,-1135412400,4194,NULL,60,NULL,244,0,29,1208,135,0,28,NULL
9654647979,120210203,8026,1,2021-02-03 21:01:28.503,535875100,-1135412300,4197,NULL,0,NULL,244,0,14,1208,135,0,28,NULL
9654647980,120210203,8026,1,2021-02-03 21:01:43.740,535876300,-1135426500,4206,NULL,0,NULL,244,2,445,1208,149,0,106,NULL
9654647981,120210203,8026,1,2021-02-03 21:01:58.950,535876300,-1135450700,4222,NULL,60,NULL,244,2,430,1208,149,0,106,NULL
9654647982,120210203,8026,1,2021-02-03 21:02:14.130,535876300,-1135470900,4235,NULL,60,NULL,244,2,414,1208,149,0,106,NULL
9654647983,120210203,8026,1,2021-02-03 21:02:29.350,535876400,-1135488900,4248,NULL,60,NULL,244,2,399,1208,149,0,106,NULL
9654647984,120210203,8026,1,2021-02-03 21:02:44.570,535889500,-1135489500,4263,NULL,60,NULL,244,2,384,1208,149,0,106,NULL
9654647985,120210203,8026,1,2021-02-03 21:02:59.760,535909900,-1135489500,4285,NULL,60,NULL,244,2,369,1208,149,0,106,NULL
9654647986,120210203,8026,1,2021-02-03 21:03:15.063,535922000,-1135489200,4298,NULL,60,NULL,244,2,353,1208,149,0,106,NULL
9654647987,120210203,8026,1,2021-02-03 21:03:30.207,535923100,-1135493200,4300,NULL,60,NULL,244,2,338,1208,149,0,106,NULL
9654647988,120210203,8026,1,2021-02-03 21:03:45.387,535922700,-1135498000,4305,NULL,60,NULL,244,2,323,1208,149,0,106,NULL
9654647989,120210203,8026,1,2021-02-03 21:04:00.637,535922500,-1135526800,4324,NULL,60,NULL,244,2,308,1208,149,0,106,NULL
9654647990,120210203,8026,1,2021-02-03 21:04:15.807,535926600,-1135551000,4342,NULL,60,NULL,244,2,293,1208,149,0,106,NULL
9654647991,120210203,8026,1,2021-02-03 21:04:31.190,535927400,-1135579800,4359,NULL,60,NULL,244,2,277,1208,149,0,106,NULL
9654647992,120210203,8026,1,2021-02-03 21:04:46.233,535925700,-1135597900,4372,NULL,60,NULL,244,2,262,1208,149,0,106,NULL
9654647993,120210203,8026,1,2021-02-03 21:05:01.437,535910600,-1135597000,4390,NULL,60,NULL,244,2,247,1208,149,0,106,NULL
9654647994,120210203,8026,1,2021-02-03 21:05:16.673,535892500,-1135593900,4409,NULL,120,NULL,244,2,232,1208,149,0,106,NULL
9654647995,120210203,8026,1,2021-02-03 21:05:31.897,535882700,-1135588600,4420,NULL,120,NULL,244,2,217,1208,149,0,106,NULL
9654647996,120210203,8026,1,2021-02-03 21:05:47.137,535886200,-1135588300,4427,NULL,120,NULL,244,2,201,1208,149,0,106,NULL
9654647997,120210203,8026,1,2021-02-03 21:06:02.343,535898800,-1135595800,4443,NULL,120,NULL,244,2,186,1208,149,0,106,NULL
9654647998,120210203,8026,1,2021-02-03 21:06:17.777,535914300,-1135596500,4461,NULL,120,NULL,244,2,171,1208,149,0,106,NULL
9654647999,120210203,8026,1,2021-02-03 21:06:32.717,535925900,-1135595600,4472,NULL,120,NULL,244,2,156,1208,149,0,106,NULL
9654648000,120210203,8026,1,2021-02-03 21:06:48.070,535928800,-1135609100,4482,NULL,120,NULL,244,2,140,1208,149,0,106,NULL
9654648001,120210203,8026,1,2021-02-03 21:07:03.167,535941100,-1135620200,4499,NULL,120,NULL,244,2,125,1208,149,0,106,NULL
9654648002,120210203,8026,1,2021-02-03 21:07:18.407,535954900,-1135618900,4514,NULL,120,NULL,244,2,110,1208,149,0,106,NULL
9654648003,120210203,8026,1,2021-02-03 21:07:33.617,535955100,-1135614600,4515,NULL,120,NULL,244,2,95,1208,149,0,106,NULL
9654648004,120210203,8026,1,2021-02-03 21:07:48.970,535955100,-1135612400,4517,NULL,120,NULL,244,2,80,1208,149,0,106,NULL
9654648005,120210203,8026,1,2021-02-03 21:08:04.047,535956900,-1135595000,4530,NULL,120,NULL,244,2,64,1208,149,0,106,NULL
9654648010,120210203,8026,1,2021-02-03 21:09:20.077,535963000,-1135548500,4562,NULL,60,NULL,244,4,805,1208,172,0,256,NULL
9654648011,120210203,8026,1,2021-02-03 21:09:35.270,535961500,-1135535400,4572,NULL,60,NULL,244,4,790,1208,172,0,256,NULL
9654648012,120210203,8026,1,2021-02-03 21:09:51.177,535948300,-1135535500,4586,NULL,60,NULL,244,4,774,1208,172,0,256,NULL
9654648013,120210203,8026,1,2021-02-03 21:10:05.910,535946400,-1135518300,4599,NULL,120,NULL,244,4,760,1208,172,0,256,NULL
9654648014,120210203,8026,1,2021-02-03 21:10:21.073,535948200,-1135499400,4612,NULL,120,NULL,244,4,744,1208,172,0,256,NULL
9654648015,120210203,8026,1,2021-02-03 21:10:36.127,535959300,-1135491500,4625,NULL,120,NULL,244,4,729,1208,172,0,256,NULL
9654648016,120210203,8026,1,2021-02-03 21:10:51.330,535964900,-1135477100,4638,NULL,120,NULL,244,4,714,1208,172,0,256,NULL
9654648017,120210203,8026,1,2021-02-03 21:11:06.563,535964600,-1135443300,4660,NULL,120,NULL,244,4,699,1208,172,0,256,NULL
9654648018,120210203,8026,1,2021-02-03 21:11:21.797,535964300,-1135416300,4678,NULL,180,NULL,244,4,684,1208,172,0,256,NULL
9654648019,120210203,8026,1,2021-02-03 21:11:36.977,535960300,-1135413000,4683,NULL,120,NULL,244,4,669,1208,172,0,256,NULL
9654648020,120210203,8026,1,2021-02-03 21:11:52.167,535958100,-1135413000,4686,NULL,120,NULL,244,4,653,1208,172,0,256,NULL
9654648021,120210203,8026,1,2021-02-03 21:12:07.397,535940900,-1135412900,4705,NULL,180,NULL,244,4,638,1208,172,0,256,NULL
9654648022,120210203,8026,1,2021-02-03 21:12:22.583,535935100,-1135413100,4710,NULL,120,NULL,244,4,623,1208,172,0,256,NULL
9654648023,120210203,8026,1,2021-02-03 21:12:37.873,535927800,-1135412200,4720,NULL,180,NULL,244,4,608,1208,172,0,256,NULL
9654648024,120210203,8026,1,2021-02-03 21:12:53.383,535921500,-1135409200,4728,NULL,120,NULL,244,4,592,1208,172,0,256,NULL
9654648025,120210203,8026,1,2021-02-03 21:13:08.200,535921600,-1135383400,4744,NULL,180,NULL,244,4,577,1208,172,0,256,NULL
9654648026,120210203,8026,1,2021-02-03 21:13:23.460,535921600,-1135357500,4762,NULL,180,NULL,244,4,562,1208,172,0,256,NULL
9654648027,120210203,8026,1,2021-02-03 21:13:38.667,535921600,-1135329000,4781,NULL,180,NULL,244,4,547,1208,172,0,256,NULL
9654648028,120210203,8026,1,2021-02-03 21:13:53.920,535921500,-1135297700,4802,NULL,180,NULL,244,4,532,1208,172,0,256,NULL
9654648029,120210203,8026,1,2021-02-03 21:14:09.247,535921500,-1135267600,4821,NULL,240,NULL,244,4,516,1208,172,0,256,NULL
9654648030,120210203,8026,1,2021-02-03 21:14:24.350,535921400,-1135237300,4840,NULL,240,NULL,244,4,501,1208,172,0,256,NULL
9654648031,120210203,8026,1,2021-02-03 21:14:39.600,535921100,-1135221800,4850,NULL,240,NULL,244,4,486,1208,172,0,256,NULL
9654648032,120210203,8026,1,2021-02-03 21:14:54.727,535921100,-1135221900,4850,NULL,240,NULL,244,4,471,1208,172,0,256,NULL
9654648033,120210203,8026,1,2021-02-03 21:15:09.957,535921300,-1135207500,4861,NULL,240,NULL,244,4,456,1208,172,0,256,NULL
9654648034,120210203,8026,1,2021-02-03 21:15:25.170,535921200,-1135175700,4881,NULL,240,NULL,244,4,440,1208,172,0,256,NULL
9654648035,120210203,8026,1,2021-02-03 21:15:40.373,535921200,-1135168500,4886,NULL,240,NULL,244,4,425,1208,172,0,256,NULL
9654648036,120210203,8026,1,2021-02-03 21:15:55.603,535921100,-1135160300,4890,NULL,240,NULL,244,4,410,1208,172,0,256,NULL
9654648038,120210203,8026,1,2021-02-03 21:16:26.010,535921100,-1135160200,4890,NULL,180,NULL,244,4,379,1208,172,0,256,NULL
9654648039,120210203,8026,1,2021-02-03 21:16:41.190,535921100,-1135144300,4902,NULL,240,NULL,244,4,364,1208,172,0,256,NULL
9654648040,120210203,8026,1,2021-02-03 21:16:56.447,535920900,-1135118800,4919,NULL,240,NULL,244,4,349,1208,172,0,256,NULL
